,img_name,season
13730,./data/summer/339.jpeg,1
13703,./data/summer/2827.jpeg,1
8524,./data/spring/758.jpeg,0
3674,./data/spring/3221.jpeg,0
5822,./data/spring/2996.jpeg,0
6968,./data/spring/3378.jpeg,0
5008,./data/spring/3536.jpeg,0
180,../fashiondata_tng/photos/269/2695329976-call-it-spring-boots-h-m-jacket-h-m-bag-forever-21-top-h-m-necklace_400.jpg,0
20789,./data/autumn/5798.jpeg,2
5789,./data/spring/2375.jpeg,0
19392,./data/autumn/2392.jpeg,2
3394,./data/spring/2033.jpeg,0
22530,./data/autumn/672.jpeg,2
3181,../fashiondata_tng/photos/102/10244581580-summer-gucci-boots-h-m-jacket-dkny-bag-mango-shorts-h-m-top_400.jpg,1
27221,./data/winter/3810.jpeg,3
3778,./data/spring/3577.jpeg,0
2734,../fashiondata_tng/photos/401/4011330679-black-complexgeometries-dress-silver-fallon-earrings_400.jpg,2
8797,./data/spring/2601.jpeg,0
20061,./data/autumn/3452.jpeg,2
5188,./data/spring/3719.jpeg,0
24912,./data/winter/1845.jpeg,3
25676,./data/winter/2490.jpeg,3
31240,./data/winter/1889.jpeg,3
1375,../fashiondata_tng/photos/404/4045854083-urban-outfitters-jacket-jj-winters-bag-leather-topshop-pants_400.jpg,3
28447,./data/winter/5832.jpeg,3
6476,./data/spring/3158.jpeg,0
6153,./data/spring/3718.jpeg,0
2658,../fashiondata_tng/photos/560/5609170839-yellow-zara-bag-yellow-spring-heels_400.jpg,0
13966,./data/summer/1835.jpeg,1
31006,./data/winter/5548.jpeg,3
22762,./data/autumn/1739.jpeg,2
26921,./data/winter/4509.jpeg,3
4258,./data/spring/198.jpeg,0
30496,./data/winter/1537.jpeg,3
21869,./data/autumn/2333.jpeg,2
11016,./data/summer/5364.jpeg,1
13412,./data/summer/1033.jpeg,1
25723,./data/winter/3089.jpeg,3
8323,./data/spring/6256.jpeg,0
6307,./data/spring/4376.jpeg,0
14435,./data/summer/5385.jpeg,1
8743,./data/spring/6659.jpeg,0
16480,./data/summer/1697.jpeg,1
20533,./data/autumn/4721.jpeg,2
31116,./data/winter/6760.jpeg,3
30287,./data/winter/5726.jpeg,3
21992,./data/autumn/6424.jpeg,2
17257,./data/summer/785.jpeg,1
21848,./data/autumn/3429.jpeg,2
24992,./data/winter/2585.jpeg,3
10914,./data/summer/5829.jpeg,1
6246,./data/spring/438.jpeg,0
18610,./data/autumn/5566.jpeg,2
2735,../fashiondata_tng/photos/678/6788498098-black-winter-kate-dress-white-31-phillip-lim-bag-red-zara-heels_400.jpg,3
20840,./data/autumn/4913.jpeg,2
25844,./data/winter/6515.jpeg,3
12665,./data/summer/6590.jpeg,1
28502,./data/winter/220.jpeg,3
31596,./data/winter/530.jpeg,3
2868,../fashiondata_tng/photos/486/4865876862-red-spring-step-boots-red-forever-21-sweater-black-simply-vera-wang-tights_400.jpg,0
15629,./data/summer/4421.jpeg,1
11629,./data/summer/1308.jpeg,1
10020,./data/spring/2261.jpeg,0
11301,./data/summer/1611.jpeg,1
12767,./data/summer/4635.jpeg,1
12952,./data/summer/5549.jpeg,1
2283,../fashiondata_tng/photos/103/10391205843-call-it-spring-boots-h-m-jacket-h-m-bag-forever-21-top-h-m-necklace_400.jpg,0
22669,./data/autumn/6870.jpeg,2
25459,./data/winter/6333.jpeg,3
12805,./data/summer/3956.jpeg,1
22428,./data/autumn/1363.jpeg,2
16725,./data/summer/4327.jpeg,1
6579,./data/spring/2559.jpeg,0
1975,../fashiondata_tng/photos/436/4363796702-red-scarf-shirt-brown-summer-one-earrings_400.jpg,1
1942,../fashiondata_tng/photos/976/9768293344-h-m-blazer-kate-spade-bag-h-m-skirt-call-it-spring-sandals_400.jpg,0
11135,./data/summer/2322.jpeg,1
11317,./data/summer/4689.jpeg,1
8551,./data/spring/1817.jpeg,0
13548,./data/summer/5266.jpeg,1
28135,./data/winter/1835.jpeg,3
5718,./data/spring/2372.jpeg,0
30746,./data/winter/5617.jpeg,3
18427,./data/autumn/7071.jpeg,2
5330,./data/spring/1978.jpeg,0
30170,./data/winter/4212.jpeg,3
16576,./data/summer/2498.jpeg,1
2386,../fashiondata_tng/photos/146/1463457170-white-winter-white-mango-coat-black-fringe-polyvore-bag_400.jpg,3
21381,./data/autumn/5453.jpeg,2
28521,./data/winter/353.jpeg,3
3233,../fashiondata_tng/photos/108/10815414098-black-winter-sporto-boots-olive-green-jc-penny-coat_400.jpg,3
23963,./data/autumn/3533.jpeg,2
19621,./data/autumn/5696.jpeg,2
28104,./data/winter/515.jpeg,3
1347,../fashiondata_tng/photos/335/3355542178-j-brand-jeans-silk-and-lace-winter-kate-sweater-ribbed-tank-splended-t-shirt_400.jpg,3
28927,./data/winter/3220.jpeg,3
29810,./data/winter/5563.jpeg,3
15131,./data/summer/6214.jpeg,1
21691,./data/autumn/2790.jpeg,2
23498,./data/autumn/269.jpeg,2
18162,./data/autumn/6989.jpeg,2
1538,../fashiondata_tng/photos/771/7719720907-forever21-vest-my-spring-boots-boots-forever-21-top_400.jpg,0
12424,./data/summer/1275.jpeg,1
19887,./data/autumn/1676.jpeg,2
20354,./data/autumn/2632.jpeg,2
16876,./data/summer/1687.jpeg,1
28025,./data/winter/1044.jpeg,3
18488,./data/autumn/3923.jpeg,2
4787,./data/spring/5478.jpeg,0
31334,./data/winter/1637.jpeg,3
7637,./data/spring/6408.jpeg,0
8663,./data/spring/4797.jpeg,0
24770,./data/winter/1779.jpeg,3
20520,./data/autumn/2674.jpeg,2
28070,./data/winter/6845.jpeg,3
21972,./data/autumn/1574.jpeg,2
5043,./data/spring/4986.jpeg,0
4018,./data/spring/2115.jpeg,0
19820,./data/autumn/3168.jpeg,2
31676,./data/winter/5233.jpeg,3
2963,../fashiondata_tng/photos/277/2771625186-navy-long-h-m-coat-blue-crossbody-call-it-spring-bag_400.jpg,0
31530,./data/winter/1562.jpeg,3
18719,./data/autumn/71.jpeg,2
24656,./data/winter/5749.jpeg,3
8053,./data/spring/6684.jpeg,0
14525,./data/summer/3997.jpeg,1
6311,./data/spring/293.jpeg,0
11567,./data/summer/3408.jpeg,1
23331,./data/autumn/5212.jpeg,2
8760,./data/spring/3419.jpeg,0
22967,./data/autumn/3497.jpeg,2
9737,./data/spring/1804.jpeg,0
14182,./data/summer/4332.jpeg,1
10511,./data/summer/4508.jpeg,1
2929,../fashiondata_tng/photos/588/5883954062-gold-sm-accessories-earrings-white-topshop-dress-nude-call-it-spring-heels_400.jpg,0
2428,../fashiondata_tng/photos/456/4565666327-navy-springfield-dress-blue-stradivarius-jacket-red-blanco-bag_400.jpg,0
19236,./data/autumn/4576.jpeg,2
9969,./data/spring/2424.jpeg,0
7420,./data/spring/3676.jpeg,0
18859,./data/autumn/1021.jpeg,2
4567,./data/spring/127.jpeg,0
25643,./data/winter/951.jpeg,3
3793,./data/spring/240.jpeg,0
2674,../fashiondata_tng/photos/844/8441769155-call-it-spring-boots-local-store-flannel-tunic-dress-le-chateau-coat_400.jpg,0
6655,./data/spring/7063.jpeg,0
28507,./data/winter/4937.jpeg,3
18376,./data/autumn/4413.jpeg,2
1052,../fashiondata_tng/photos/343/3434810297-light-blue-gap-jeans-black-spring-wayfarer-ray-ban-sunglasses_400.jpg,0
11210,./data/summer/207.jpeg,1
16154,./data/summer/4596.jpeg,1
7062,./data/spring/6437.jpeg,0
29967,./data/winter/5928.jpeg,3
13672,./data/summer/4419.jpeg,1
5919,./data/spring/4823.jpeg,0
21593,./data/autumn/3116.jpeg,2
22922,./data/autumn/1109.jpeg,2
7938,./data/spring/556.jpeg,0
26816,./data/winter/5970.jpeg,3
6871,./data/spring/4726.jpeg,0
17454,./data/summer/137.jpeg,1
11818,./data/summer/5393.jpeg,1
23590,./data/autumn/969.jpeg,2
6482,./data/spring/6336.jpeg,0
9346,./data/spring/1353.jpeg,0
31186,./data/winter/6041.jpeg,3
29929,./data/winter/3909.jpeg,3
31562,./data/winter/6836.jpeg,3
12346,./data/summer/1331.jpeg,1
20573,./data/autumn/3148.jpeg,2
2955,../fashiondata_tng/photos/753/7538951482-black-spring-boots-beige-zara-coat-black-zara-bag-crimson-h-m-skirt_400.jpg,0
8055,./data/spring/763.jpeg,0
5436,./data/spring/1878.jpeg,0
18120,./data/autumn/4363.jpeg,2
5625,./data/spring/1787.jpeg,0
17805,./data/autumn/834.jpeg,2
25445,./data/winter/1361.jpeg,3
28494,./data/winter/3370.jpeg,3
22807,./data/autumn/5676.jpeg,2
10149,./data/spring/4786.jpeg,0
11107,./data/summer/223.jpeg,1
5493,./data/spring/1156.jpeg,0
19593,./data/autumn/6489.jpeg,2
9226,./data/spring/2983.jpeg,0
3679,./data/spring/381.jpeg,0
2135,../fashiondata_tng/photos/466/4663895025-urban-planet-dress-spring-sandals_400.jpg,0
3533,./data/spring/4766.jpeg,0
29712,./data/winter/6126.jpeg,3
13575,./data/summer/32.jpeg,1
10544,./data/summer/3737.jpeg,1
17594,./data/autumn/5901.jpeg,2
11891,./data/summer/5151.jpeg,1
1909,../fashiondata_tng/photos/997/9977081525-tan-call-it-spring-bag-light-pink-mango-shorts_400.jpg,0
11249,./data/summer/459.jpeg,1
29324,./data/winter/5261.jpeg,3
12717,./data/summer/2247.jpeg,1
22425,./data/autumn/6209.jpeg,2
21367,./data/autumn/4506.jpeg,2
29642,./data/winter/5474.jpeg,3
21309,./data/autumn/3751.jpeg,2
28461,./data/winter/431.jpeg,3
20100,./data/autumn/6694.jpeg,2
23600,./data/autumn/2783.jpeg,2
1548,../fashiondata_tng/photos/749/7490507344-hue-tights-mary-janes-forever21-heels-silk-winter-kate-cardigan-leopard-pr_400.jpg,3
6428,./data/spring/739.jpeg,0
23120,./data/autumn/3218.jpeg,2
30017,./data/winter/354.jpeg,3
27545,./data/winter/3175.jpeg,3
20876,./data/autumn/6426.jpeg,2
8587,./data/spring/1751.jpeg,0
1466,../fashiondata_tng/photos/966/9668972586-blue-call-it-spring-shoes-forest-green-uniqlo-pants-navy-bershka-vest_400.jpg,0
28822,./data/winter/5682.jpeg,3
255,../fashiondata_tng/photos/431/4310628130-black-wagw-top-black-wagw-skirt-silver-longchamp-accessories-beige-summers_400.jpg,1
20406,./data/autumn/6184.jpeg,2
12496,./data/summer/2673.jpeg,1
3866,./data/spring/2214.jpeg,0
26873,./data/winter/5827.jpeg,3
16605,./data/summer/1104.jpeg,1
8040,./data/spring/2254.jpeg,0
21353,./data/autumn/72.jpeg,2
11734,./data/summer/6739.jpeg,1
29733,./data/winter/4844.jpeg,3
24965,./data/winter/3382.jpeg,3
21567,./data/autumn/4458.jpeg,2
24394,./data/autumn/2332.jpeg,2
14583,./data/summer/6979.jpeg,1
14788,./data/summer/2282.jpeg,1
3029,../fashiondata_tng/photos/112/11234016678-call-it-spring-boots-le-chateau-coat-chanel-purse-forever-21-skirt_400.jpg,0
1041,../fashiondata_tng/photos/595/5951122178-tan-vintage-dress-light-purple-walmart-leggings-black-spring-socks-ivory-u_400.jpg,0
28954,./data/winter/4348.jpeg,3
27194,./data/winter/1464.jpeg,3
30026,./data/winter/644.jpeg,3
22830,./data/autumn/2566.jpeg,2
31084,./data/winter/6818.jpeg,3
1214,../fashiondata_tng/photos/106/10676492461-blue-summer-basic-zara-jeans-crimson-faux-leather-charles-keith-bag_400.jpg,1
27239,./data/winter/5963.jpeg,3
1182,../fashiondata_tng/photos/561/5610610576-black-call-it-spring-boots-black-forever-21-bag_400.jpg,0
6221,./data/spring/7017.jpeg,0
23002,./data/autumn/1169.jpeg,2
23449,./data/autumn/2111.jpeg,2
16672,./data/summer/3475.jpeg,1
30427,./data/winter/711.jpeg,3
2908,../fashiondata_tng/photos/430/4302059352-white-jill-stuart-dress-silver-fenton-fallon-necklace-white-vintage-costume-_400.jpg,2
8314,./data/spring/5695.jpeg,0
28990,./data/winter/6994.jpeg,3
26529,./data/winter/7051.jpeg,3
7001,./data/spring/2394.jpeg,0
3967,./data/spring/503.jpeg,0
21391,./data/autumn/4965.jpeg,2
21620,./data/autumn/2762.jpeg,2
23837,./data/autumn/2702.jpeg,2
12209,./data/summer/2189.jpeg,1
30655,./data/winter/2776.jpeg,3
16834,./data/summer/3971.jpeg,1
207,../fashiondata_tng/photos/568/5689831014-white-winter-white-mango-coat-black-fringe-polyvore-bag_400.jpg,3
15154,./data/summer/763.jpeg,1
29825,./data/winter/3875.jpeg,3
21258,./data/autumn/4944.jpeg,2
1559,../fashiondata_tng/photos/950/9501803174-aquamarine-from-korea-dress-aquamarine-call-it-spring-wedges_400.jpg,0
5378,./data/spring/4339.jpeg,0
31258,./data/winter/4229.jpeg,3
1169,../fashiondata_tng/photos/607/6072549457-off-white-geometric-spring-bag-yellow-neon-forever-21-belt_400.jpg,0
5053,./data/spring/3826.jpeg,0
5862,./data/spring/2249.jpeg,0
19604,./data/autumn/1339.jpeg,2
5914,./data/spring/1464.jpeg,0
6641,./data/spring/4134.jpeg,0
18475,./data/autumn/620.jpeg,2
14017,./data/summer/218.jpeg,1
2706,../fashiondata_tng/photos/625/6255525153-wide-leg-free-people-jeans-macrame-winter-kate-vest-tunic-zara-blouse_400.jpg,3
4325,./data/spring/5213.jpeg,0
10007,./data/spring/2732.jpeg,0
29286,./data/winter/6135.jpeg,3
4343,./data/spring/2468.jpeg,0
11336,./data/summer/5466.jpeg,1
5284,./data/spring/3894.jpeg,0
8877,./data/spring/7101.jpeg,0
21697,./data/autumn/6933.jpeg,2
23608,./data/autumn/6719.jpeg,2
19240,./data/autumn/2639.jpeg,2
12149,./data/summer/2639.jpeg,1
30490,./data/winter/1017.jpeg,3
6688,./data/spring/5783.jpeg,0
9264,./data/spring/174.jpeg,0
2173,../fashiondata_tng/photos/572/5723622846-green-call-it-spring-bag-eggshell-value-village-cardigan_400.jpg,0
17019,./data/summer/4334.jpeg,1
17996,./data/autumn/2149.jpeg,2
22284,./data/autumn/1525.jpeg,2
19304,./data/autumn/4601.jpeg,2
18476,./data/autumn/6497.jpeg,2
29948,./data/winter/6960.jpeg,3
19669,./data/autumn/2496.jpeg,2
26246,./data/winter/1200.jpeg,3
12780,./data/summer/3763.jpeg,1
6699,./data/spring/3543.jpeg,0
15413,./data/summer/5695.jpeg,1
22553,./data/autumn/2562.jpeg,2
28216,./data/winter/6352.jpeg,3
6981,./data/spring/4089.jpeg,0
10707,./data/summer/4373.jpeg,1
397,../fashiondata_tng/photos/900/9006502191-spring-boots-mac-jac-top-skirt_400.jpg,0
6587,./data/spring/2915.jpeg,0
19202,./data/autumn/130.jpeg,2
4912,./data/spring/77.jpeg,0
28530,./data/winter/1827.jpeg,3
31449,./data/winter/7059.jpeg,3
964,../fashiondata_tng/photos/721/7213412784-turquoise-blue-summer-dress-cococabana-dress-black-aviator-ray-ban-sunglasses_400.jpg,1
25504,./data/winter/4501.jpeg,3
16582,./data/summer/5617.jpeg,1
5067,./data/spring/4061.jpeg,0
22876,./data/autumn/5150.jpeg,2
808,../fashiondata_tng/photos/402/4021215555-black-simon-dewinter-socks-purple-cardigan_400.jpg,3
20141,./data/autumn/473.jpeg,2
29968,./data/winter/1158.jpeg,3
13284,./data/summer/1928.jpeg,1
28434,./data/winter/72.jpeg,3
28550,./data/winter/4279.jpeg,3
27715,./data/winter/2448.jpeg,3
28932,./data/winter/4867.jpeg,3
29353,./data/winter/6710.jpeg,3
26544,./data/winter/5473.jpeg,3
30814,./data/winter/21.jpeg,3
28349,./data/winter/1288.jpeg,3
26577,./data/winter/3869.jpeg,3
669,../fashiondata_tng/photos/994/9949346374-navy-spring-boots-bronze-vintage-coat-heather-gray-striped-club-monaco-shirt_400.jpg,0
10638,./data/summer/6586.jpeg,1
19345,./data/autumn/2994.jpeg,2
28950,./data/winter/2333.jpeg,3
19817,./data/autumn/6799.jpeg,2
27721,./data/winter/2229.jpeg,3
30240,./data/winter/2959.jpeg,3
884,../fashiondata_tng/photos/243/2439482426-blue-summersault-shoes-black-star-print-topshop-dress_400.jpg,1
8945,./data/spring/471.jpeg,0
7148,./data/spring/6488.jpeg,0
13141,./data/summer/3990.jpeg,1
1810,../fashiondata_tng/photos/188/1883971295-navy-suede-spring-boots-silver-faux-leather-suzy-shier-jacket-lime-green-gap_400.jpg,0
28908,./data/winter/3019.jpeg,3
14221,./data/summer/3751.jpeg,1
6533,./data/spring/1937.jpeg,0
26074,./data/winter/5478.jpeg,3
26683,./data/winter/2532.jpeg,3
14344,./data/summer/85.jpeg,1
22351,./data/autumn/4896.jpeg,2
4973,./data/spring/867.jpeg,0
602,../fashiondata_tng/photos/107/10795792433-monikova-dress-spring-bag-keepsake-jewelry-necklace_400.jpg,0
2096,../fashiondata_tng/photos/982/9825409309-black-chevron-winter-lennon-dress-black-erin-shoedazzle-pumps_400.jpg,3
21971,./data/autumn/4722.jpeg,2
16346,./data/summer/3373.jpeg,1
29175,./data/winter/2728.jpeg,3
16482,./data/summer/437.jpeg,1
19790,./data/autumn/1263.jpeg,2
28852,./data/winter/3879.jpeg,3
30743,./data/winter/812.jpeg,3
22354,./data/autumn/5407.jpeg,2
6794,./data/spring/2664.jpeg,0
21938,./data/autumn/5357.jpeg,2
16884,./data/summer/2306.jpeg,1
25208,./data/winter/5786.jpeg,3
11876,./data/summer/1129.jpeg,1
1764,../fashiondata_tng/photos/861/8614101928-beige-wwwmisspoutycom-hat-neutral-long-mesh-wwwmisspoutycom-skirt-tan-summer_400.jpg,1
15093,./data/summer/6951.jpeg,1
11855,./data/summer/4130.jpeg,1
1855,../fashiondata_tng/photos/389/3890355742-brick-red-spring-step-boots-navy-denizen-jeans_400.jpg,0
12986,./data/summer/7084.jpeg,1
16936,./data/summer/1163.jpeg,1
27852,./data/winter/5820.jpeg,3
5363,./data/spring/5553.jpeg,0
20384,./data/autumn/642.jpeg,2
4497,./data/spring/4586.jpeg,0
1116,../fashiondata_tng/photos/855/8550862219-heather-gray-forever-21-dress-eggshell-forever-21-jacket-black-spring-wedges_400.jpg,0
24015,./data/autumn/3567.jpeg,2
28318,./data/winter/387.jpeg,3
130,../fashiondata_tng/photos/262/2627582788-black-call-it-spring-boots-navy-joe-fresh-sweater-aquamarine-ebay-skirt_400.jpg,0
10497,./data/summer/3388.jpeg,1
6964,./data/spring/6466.jpeg,0
23620,./data/autumn/144.jpeg,2
25684,./data/winter/691.jpeg,3
22583,./data/autumn/799.jpeg,2
21892,./data/autumn/3284.jpeg,2
7721,./data/spring/6994.jpeg,0
25205,./data/winter/4363.jpeg,3
2701,../fashiondata_tng/photos/932/9320567784-black-call-it-spring-shoes-tan-romwe-shirt-black-romwe-skirt_400.jpg,0
1262,../fashiondata_tng/photos/938/9386845634-black-m2-bag-gold-springfield-sandals-camel-high-waisted-zara-pants_400.jpg,0
1667,../fashiondata_tng/photos/896/8967842306-aquamarine-from-korea-dress-aquamarine-call-it-spring-wedges_400.jpg,0
605,../fashiondata_tng/photos/107/10715690110-black-h-m-hat-black-leather-springfield-jacket_400.jpg,0
22739,./data/autumn/5161.jpeg,2
24155,./data/autumn/1635.jpeg,2
27214,./data/winter/7054.jpeg,3
24193,./data/autumn/802.jpeg,2
29025,./data/winter/5269.jpeg,3
5354,./data/spring/712.jpeg,0
184,../fashiondata_tng/photos/300/3005236854-white-call-it-spring-shoes_400.jpg,0
9979,./data/spring/6527.jpeg,0
16446,./data/summer/5659.jpeg,1
5042,./data/spring/6985.jpeg,0
14409,./data/summer/6600.jpeg,1
20996,./data/autumn/1435.jpeg,2
10729,./data/summer/2061.jpeg,1
23084,./data/autumn/2968.jpeg,2
19718,./data/autumn/3287.jpeg,2
7651,./data/spring/3871.jpeg,0
15529,./data/summer/3139.jpeg,1
13483,./data/summer/4370.jpeg,1
2677,../fashiondata_tng/photos/844/8448365044-dark-brown-call-it-spring-shoes-green-fairweather-scarf-tawny-ebay-purse_400.jpg,0
24844,./data/winter/5966.jpeg,3
28973,./data/winter/3284.jpeg,3
396,../fashiondata_tng/photos/900/9001934883-autumn-leaf-red-label-dress_400.jpg,2
30380,./data/winter/4948.jpeg,3
28606,./data/winter/5556.jpeg,3
235,../fashiondata_tng/photos/717/7171194484-crop-summer-forever-21-sweater-cat-eye-forever-21-sunglasses_400.jpg,1
26158,./data/winter/6929.jpeg,3
19188,./data/autumn/2151.jpeg,2
19552,./data/autumn/712.jpeg,2
206,../fashiondata_tng/photos/568/5683766290-black-outdoor-winter-boots-dark-brown-parka-zooc-coat-hat-black-nkd-tights_400.jpg,3
11099,./data/summer/313.jpeg,1
18109,./data/autumn/5364.jpeg,2
9444,./data/spring/363.jpeg,0
17855,./data/autumn/3947.jpeg,2
10057,./data/spring/4686.jpeg,0
23166,./data/autumn/6238.jpeg,2
9294,./data/spring/6083.jpeg,0
15087,./data/summer/1284.jpeg,1
24323,./data/autumn/6341.jpeg,2
315,../fashiondata_tng/photos/984/9843497702-dark-brown-spring-boots-camel-zara-coat-navy-uniqlo-jeans-dark-brown-aldo-_400.jpg,0
6158,./data/spring/3712.jpeg,0
13980,./data/summer/5103.jpeg,1
27007,./data/winter/1359.jpeg,3
17950,./data/autumn/3585.jpeg,2
28953,./data/winter/6805.jpeg,3
28810,./data/winter/3444.jpeg,3
25992,./data/winter/1293.jpeg,3
26887,./data/winter/6376.jpeg,3
21754,./data/autumn/133.jpeg,2
4152,./data/spring/2844.jpeg,0
8026,./data/spring/2325.jpeg,0
28739,./data/winter/2528.jpeg,3
20607,./data/autumn/3164.jpeg,2
17647,./data/autumn/3070.jpeg,2
6606,./data/spring/101.jpeg,0
756,../fashiondata_tng/photos/305/3058754385-joanne-kitten-jumper-zara-bag-prada-sunglasses-call-it-spring-flats_400.jpg,0
22473,./data/autumn/4628.jpeg,2
29451,./data/winter/2139.jpeg,3
11499,./data/summer/904.jpeg,1
21616,./data/autumn/2167.jpeg,2
11398,./data/summer/6663.jpeg,1
276,../fashiondata_tng/photos/100/10040783039-black-black-jeans-urban-planet-jeans-light-pink-spring-shoes-bag-bluenotes-c_400.jpg,0
10717,./data/summer/6696.jpeg,1
26039,./data/winter/6171.jpeg,3
27432,./data/winter/6658.jpeg,3
21386,./data/autumn/4544.jpeg,2
14884,./data/summer/4722.jpeg,1
14238,./data/summer/5526.jpeg,1
24441,./data/autumn/1469.jpeg,2
1380,../fashiondata_tng/photos/654/6543363809-black-studded-call-it-spring-boots-heather-gray-boyfriend-fit-zara-coat_400.jpg,0
30083,./data/winter/1848.jpeg,3
9630,./data/spring/5532.jpeg,0
10569,./data/summer/838.jpeg,1
28581,./data/winter/1557.jpeg,3
6772,./data/spring/4349.jpeg,0
15451,./data/summer/1442.jpeg,1
29709,./data/winter/6547.jpeg,3
5752,./data/spring/3023.jpeg,0
20915,./data/autumn/2985.jpeg,2
6951,./data/spring/5470.jpeg,0
6976,./data/spring/3499.jpeg,0
12473,./data/summer/4589.jpeg,1
8186,./data/spring/2139.jpeg,0
11820,./data/summer/5490.jpeg,1
29376,./data/winter/713.jpeg,3
25199,./data/winter/6454.jpeg,3
12871,./data/summer/514.jpeg,1
21580,./data/autumn/4424.jpeg,2
25144,./data/winter/4536.jpeg,3
27443,./data/winter/2044.jpeg,3
17749,./data/autumn/3689.jpeg,2
26511,./data/winter/6031.jpeg,3
11185,./data/summer/6301.jpeg,1
16613,./data/summer/3296.jpeg,1
6399,./data/spring/6306.jpeg,0
8576,./data/spring/2133.jpeg,0
28547,./data/winter/1457.jpeg,3
13112,./data/summer/5937.jpeg,1
1351,../fashiondata_tng/photos/628/6288782642-navy-shirt-brown-spring-shoes-black-bowler-hat-h-m-hat_400.jpg,0
9326,./data/spring/7067.jpeg,0
6571,./data/spring/5992.jpeg,0
24421,./data/autumn/4315.jpeg,2
11007,./data/summer/875.jpeg,1
30124,./data/winter/3807.jpeg,3
23394,./data/autumn/2862.jpeg,2
30962,./data/winter/1432.jpeg,3
21365,./data/autumn/3225.jpeg,2
7445,./data/spring/1245.jpeg,0
9924,./data/spring/4334.jpeg,0
31617,./data/winter/1541.jpeg,3
256,../fashiondata_tng/photos/100/10069156289-black-call-it-spring-shoes-red-wagw-pants-blue-random-top_400.jpg,0
